Row,OFD,PFD
TCE1143_L,-0.02,-0.02
TCE1148_I,-0.00415258742986415,-0.00484655657490461
TCE1148_L,-0,-0
TCE1150_I,-0,-0
TCE1154_I,-0.012068123200379,-0.00727641174557903
TCE1154_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1156_I,9.99999918154125e-07,1.00000022484892e-06
TCE1156_L,-0,-0
TCE1157_I,-0.00999999999930878,-0.0099999999993097
TCE1157_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1158_I,-0.000736499499339516,-0.00036774974932996
TCE1158_L,-0,-0
TCE1159_I,-0.906893444393347,-1.03785401260494
TCE1159_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1161_I,0.398364894537469,0.45378591184595
TCE1161_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1164_I,-0.211392231341165,-0.195902089058109
TCE1164_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1169_I,-0.00136660377006592,-0.00136660377073673
TCE1169_L,0.00368054628486912,0.00368054628554
TCE1179_I,6.82121026329696e-13,9.99999960654108e-07
TCE1179_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1182_I,-0.758706461378324,-0.561549829575105
TCE1182_L,0.00423847802423879,0.00357891679721383
TCE1184_I,-0.542688803485902,-0.496646965395525
TCE1184_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1185_I,0,0
TCE1185_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1186_I,0.024900313531806,0.0190338511884767
TCE1186_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1189_I,-0.143300758136237,-0.133350159092915
TCE1189_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1194_I,-0.124455153946201,-0.124988531020335
TCE1194_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1197_I,-0.0734858559573013,-0.107361548201766
TCE1197_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1202_I,-1.24297611456032,-0.941975615317607
TCE1202_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1204_I,-0.0199999999992997,2.95585778076202e-12
TCE1204_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1206_I,0.000561644329049141,-0.00118936210810716
TCE1206_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1208_I,-0.383456937978352,-0.298513220712093
TCE1208_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1211_I,-0.405663771460127,-0.380344881536316
TCE1211_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1297_I,-0.576397392404488,-0.691793985678032
TCE1297_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1298_I,-9.99999877231188e-07,6.82121026329696e-13
TCE1298_L,0.00999899999988818,-6.82121026329696e-13
TCE1300_I,-0.00366787853533879,-0.00761907960168173
TCE1300_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1301_I,11.8096817676222,10.5147242961709
TCE1302_I,-0.0109060610061533,-0.00697355718239123
TCE1302_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1303_I,-0.32580617743929,-0.302588300229628
TCE1303_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1304_I,0,0
TCE1304_L,0,0
