UP00322_L,1
UP00328_L,1
UP00329_L,1
UP00330_L,1
UP00334_L,1
UP00346_L,1
UP00352_L,1
UP00354_L,1
UP00366_L,1
UP00376_L,1
UP00378_L,1
UP00379_L,1
UP00385_L,1
UP00387_L,1
UP00388_L,1
UP00398_L,1
UP00402_L,1
UP00407_L,1
UP00429_L,1
UP00437_L,1
UP00438_L,1
UP00439_L,1
UP00440_L,1
UP00455_L,1
UP00459_L,1
UP00469_L,1
UP00473_L,1
UP00475_L,1
UP00483_L,1
UP00486_L,1
UP00504_L,1
UP00506_L,1
UP00526_L,1
UP00532_L,1
UP00534_L,1
UP00544_L,1
UP00559_L,1
UP00565_L,1
UP00577_L,1
UP00583_L,1
UP00588_L,1
UP00631_L,1
UP00632_L,1
UP00642_L,1
UP00655_L,1
UP00670_L,1
UP00671_L,1
UP00704_L,1
UP00708_L,1
UP00719_L,1
UP00750_L,1
UP00777_L,1
UP00785_L,1
UP00794_L,1
UP00811_L,1
UP00818_L,1
UP00853_L,1
UP00864_L,1
UP00881_L,1
UP00906_L,1
UP00954_L,1
UP00979_L,1
UP01103_L,1
UP01132_L,1
UP01137_L,1
UP01179_L,1
UP01181_L,1
UP01185_L,1
UP01326_L,1
UP01419_L,1
UP01530_L,1
UP01595_L,1
UP01613_L,1
UP01697_L,1
UP01762_L,1
UP01801_L,1
UP01879_L,1
UP01888_L,1
UP02076_L,1
UP02094_L,1
UP02470_L,1
UP02512_L,1
UP02630_L,1
UP02642_L,1
UP02679_L,1
UP02918_L,1
UP02946_L,1
UP03197_L,1
UP03284_L,1
UP03722_L,1
UP03793_L,1
UP04677_L,1
UP05100_L,1
UP05127_L,1
UP05335_L,1
UP05402_L,1
UP05422_L,1
UP05512_L,1
UP05519_L,1
UP05684_L,1
UP05688_L,1
UP05697_L,1
UP05787_L,1
UP05828_L,1
UP05852_L,1
UP05984_L,1
UP06232_L,1
UP06424_L,1
UP14818_L,1
UPC0013_L,1
UPC0135_L,1
UPK0012_I,1
UPK0012_X,1
UPK0013_I,1
UPK0013_X,1
UPK0014_I,1
UPK0014_X,1
UPK0016_I,1
UPK0016_X,1
UPK0028_I,1
UPK0028_X,1
UPK0029_I,1
UPK0029_X,1
UPK0036_I,1
UPK0036_X,1
UPK0045_I,1
UPK0045_X,1
UPK0056_I,1
UPK0056_X,1
UPK0069_I,1
UPK0069_X,1
UPK0070_I,1
UPK0070_X,1
UPK0071_I,1
UPK0071_X,1
UPK0074_I,1
UPK0074_X,1
UPK0101_I,1
UPK0101_X,1
UPK0102_I,1
UPK0102_X,1
UPK1002_I,1
UPK1002_X,1
UPK1003_I,1
UPK1003_X,1
DGR0001_I,0
DGR0002_I,0
DGR0003_I,0
DGR0004_I,0
DGR0005_L,0
DGR0006_L,0
DGR0007_L,0
DGR0008_L,0
DGR0009_L,0
DGR0010_L,0
DGR0011_L,0
DGR0012_I,0
DGR0013_L,0
DGR0014_L,0
DGR0015_L,0
DGR0016_I,0
DGR0017_I,0
DGR0018_L,0
DGR0019_I,0
DGR0020_L,0
DGR0021_I,0
DGR0022_L,0
DGR0023_I,0
DGR0024_I,0
DGR0025_L,0
DGR0026_I,0
DGR0027_L,0
DGR0028_I,0
DGR0029_E,0
DGR0029_L,0
