TCE0329_I,0.000001
TCE0329_L,0.000001
TCE0332_I,0.000001
TCE0332_L,0.000001
TCE0333_I,0.000001
TCE0333_L,0.000001
TCE0338_I,0.000001
TCE0338_L,0.000001
TCE0342_I,0.000001
TCE0342_L,0.000001
TCE0346_I,0.000001
TCE0346_L,0.000001
TCE0352_I,0.000001
TCE0360_I,0.000001
TCE0360_L,0.000001
TCE0368_I,0.000001
TCE0368_L,0.000001
TCE0370_I,0.000001
TCE0374_I,0.000001
TCE0374_L,0.000001
TCE0376_I,0.000001
TCE0376_L,0.000001
TCE0379_I,0.000001
TCE0379_L,0.000001
TCE0382_I,0.000001
TCE0382_L,0.000001
TCE0384_I,0.000001
TCE0389_I,0.000001
TCE0389_L,0.000001
TCE0392_I,0.000001
TCE0392_L,0.000001
TCE0395_I,0.000001
TCE0395_L,0.000001
TCE0399_I,0.000001
TCE0399_L,0.000001
TCE0401_I,0.000001
TCE0414_I,0.000001
TCE0414_L,0.000001
TCE0416_I,0.000001
TCE0416_L,0.000001
TCE0417_I,0.000001
TCE0417_L,0.000001
TCE0424_I,0.000001
TCE0424_L,0.000001
TCE0430_I,0.000001
TCE0430_L,0.000001
TCE0437_I,0.000001
TCE0440_I,0.000001
TCE0440_L,0.000001
TCE0441_I,0.000001
TCE0441_L,0.000001
TCE0447_I,0.000001
TCE0450_I,0.000001
TCE0450_L,0.000001
TCE0453_I,0.000001
TCE0453_L,0.000001
TCE0457_I,0.000001
TCE0457_L,0.000001
TCE0459_I,0.000001
TCE0459_L,0.000001
TCE0464_I,0.000001
TCE0464_L,0.000001
TCE0474_I,0.000001
TCE0482_I,0.000001
TCE0482_L,0.000001
TCE0484_I,0.000001
TCE0484_L,0.000001
TCE0486_I,0.000001
TCE0486_L,0.000001
TCE0487_I,0.000001
TCE0504_I,0.000001
TCE0504_L,0.000001
TCE0507_I,0.000001
TCE0507_L,0.000001
TCE0508_I,0.000001
TCE0508_L,0.000001
TCE0513_L,0.000001
TCE0514_I,0.000001
TCE0514_L,0.000001
TCE0518_I,0.000001
TCE0518_L,0.000001
TCE0521_I,0.000001
TCE0521_L,0.000001
TCE0531_I,0.000001
TCE0531_L,0.000001
TCE0533_I,0.000001
TCE0533_L,0.000001
