0
0.48629
0
1.9141
0
0.079662
0
0.0068697
0
-0.013648
0.050899
0.044493
0.01
0.00067337
0
0.054782
0
0.024745
-0
0.36026
0.01002
0.029731
0
-0.0045494
0
-0.0045494
0
0.010673
0
3.5913e-05
0
0
0
0.001135
0
0
0
0.041026
0
0
0
0.3181
0
0
0
0
3.72
0.46971
0.073662
0.20039
0.095424
0.73851
0.73851
3.72
0.46971
0.073662
0.020218
0.020218
0.0061525
0.0061525
0.0061525
0.0061525
0.0061525
0.071572
0.071572
0.017156
0.021929
0.0047728
0.0047728
0.0047728
0.0019224
0.0019224
0.10029
0.10029
0
0.00066687
0
0
0.0001477
0
0
0
0
0.00088626
0.00058766
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0061457
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.0899e-08
0.002314
0
0
0
0.0044014
0
0
0
0
0
0
0
0
0
0.0081364
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0
0.052596
0
0
0
0
0
0
0
0
0.071444
0.0012764
0
0.01
0
0.0097068
0
0.01
0
0.01
0
0
0
0.01
0
0
0
0
0
0
0
0
0
0.01
2.6833
0
-8.5938
0.43591
7.049
1.7845
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.15669
0
0
0
0
0
0.34399
0.02
0.0029142
2.7756e-17
0
0
0
0
0
0.01304
0
0
0
0.011149
0.029886
0
0
0
0
0.085036
0
0
0
0
0
0
0
0.13981
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0
0
0
0
-0
0
0
0
0
0
0
0
0.015926
0
0
0
0.01
0
0
0
0
0.00046344
0
0
0
0
0
0
0
0.16789
0
0
0
0.0001477
0
0.00032716
0
0
0
0
0
0
0
0.31078
0
0.01
0
-0
0
0.0001477
0
0
0
5.5511e-17
0
0
0
0
0
0
0
0
0
0.02
0.096344
0
0.00081457
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0
0
0
-0
0
0
0
0.0001477
0
0
0
0
0.0001477
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0012495
-0
0
0
0
0
0
0
0
0
0
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.051271
-0
0
0
0
0
0
0.083668
0
0
0
0
0
0
0
-0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0001477
0
0
0.00082921
0
0
0
0
0
0
0
0
-0
0
0
0
0
0
0
0
0
0
0
0.0001477
-0.73851
0
0
0
0
0
0
0
0
0
