Hypodermis,Gonad,Glia,Pharynx,Body_wall_muscle,Neurons
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.00999999999987722,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.00999999999993451
0,0,0,0,0,0
0.00999999999999068,0,0,0,0,0
0,0,0,0,0,0
0.0567813303542155,0,0.0910569574309713,0.0556022675084064,0.0720882966131855,0.0693540215816718
0,0,0,0,0,0
0,0.00999999999995183,0,0,0,0
0,0,0,0,0,0
0,0.00999999999999979,0.00999999999999998,0.01,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0426812848124368,0.0236517601146904,0.145851253157384,0.00036359833666194,0,0
0.00271158850434314,0.0032502259684806,0.0100036980887477,0.0800851034498512,0.125578725098917,0.0176864023111185
0,0,0,0,0,0
0.00999999999999956,0.0099999999999999,0,0,0.01,0.01
0,0,0,0,0,0
0.0122421592158945,0.01,0.0122421639469134,0.01,0.00999999999999991,0.010000000000009
0,0,0,0,0,0
0.00999999999964984,0.00999999999976353,0.00999999999987722,0.01,0,0
0,0,0,0,0,0
0.00999999999964984,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00999999999936563,0.00999999999976353,0.00999999999976353,0.00999999999976353,0,0.00999999999987722
-0,-0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0099999999997549,0.00999999999987722,0.00999999999999091,0,0
0,6.86117829218347e-13,7.30082660993503e-13,0,0,0
0.00109205817784641,0,0,0.00109205817784641,0.00109205817784641,0
0,0,0,0,0,0
0.00999999999998991,0.00999999999993406,0,0.00999999999999091,0,0
0,0,0,0,0,0
0.00999999999982037,0,0.00999999999993406,0.00999999999999091,0,0
2.27751989412648,1.50240810648066,0,2.2524357871433,2.21844994852892,1.25473827331754
0,0,0,0,0,0
-8.98639374467832,-8.77385900468603,-13.4428556746385,-8.46350682382785,-8.4245096280996,-7.56917671178615
0.482230376541978,0.55944727816653,1.03801928983533,0.427235843792793,0.434848384740404,0.507621288603058
7.58298541715032,7.47308558221205,8.24013669838084,6.93046903437625,6.66540635904747,6.72788766202037
2.27506605933932,1.94639939616892,2.04564605754195,1.70662107185595,1.82386609231742,1.99822419401575
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.102515601153357,0,0,0.0557739078477163,0.030071825474691
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,8.68559132835412e-05,0,0.000103626745539815
0,0,0,0,0,0
0,0,1.18566500450181,0,0,0
0,0,0.772713153615428,0,0,0
0.380934674369879,0,0,0,0.238210923168724,0.286349676201742
0,0.154675088447479,0.298026401655188,0.0995756298492313,0.154156471700764,0.119475887370486
0,0,0,0,0,0
0,0,0.175223308667747,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.467070298944202,0,0,0.298274212086977,0.210622265144133,0.290824446951169
0.0328365047280969,0,0.118389168645306,3.52440299167256e-12,0.00999999999886281,1.36468614186924e-12
0.00321575519622827,0.00417209848179637,0.00568592508276537,0.00313078379801736,0,0
0,0,0,0,0.0881206373052629,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.122128599819598,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0272935332516925,0,0.135115079866273,0.0670300603730365,0,0.0532376461588261
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00712550842050161,0.032975257262557,0.0544971057804298,0.0145610288315822,0.0319104261023926,0.00853491488492061
0.00209785589299759,0.0720097075494005,0.152154163436694,0.0545858767937859,0.0785391854127032,0.0649449860318582
0,0,4.08717709882708,0,0.0183103873990223,0
0,0,0,0,0,0
0.019521079301642,0.0371362176450228,0.0793451254066764,8.87402022654229e-05,0.0345530886404572,0
0,0,0,0,0,0
0.0926183280938425,0.146676822772027,0.252395308396582,0.09852789330302,0.0367423292582307,0.138212826295012
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0581029348014636,0,0.0449911974088922,0.0602726842161345,0.0756643918034478
0,0,0,0.0199999999993179,0,0
0,0,0.00028818677560899,0,0,0
0.16189923460455,0.221106481653258,0,0.176877052736655,0.0194931947949435,0.212159093943
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00372365532627889,0.205518679446485,0,0,0.106653393615879,0.07481252546609
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.00499999999874079,0,0.00999999999874035,0
1.73472347597681e-18,0.0420373747042596,0.0779064457971191,0.0280139239288787,0.0402626885338858,0.0348108854862881
0,0,0,0,0.00914030911890602,0.00914030914864563
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0656269267572231,0.0616769499693681,0.291227425435215,0.0706256807807457,0.0286803934231101,0.0874870407149033
0,0,0.130892441655046,0,0,0
0,0,2.36253659061556,0,0,0
0,0.136378117031674,0.225402404607932,0,0.121861574824303,0
0,-0,0,0,-0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.00315767715113102,0,0,0
0,0,0,0,0,0
0,0.0199999999992733,0.0099999999993192,0,0.0112495310307937,0.00999999999851298
0,0.0673600589461565,0,0,0.779312853988643,0.374568749485951
0.0362453080571203,6.82121026329696e-13,0,2.04636307898909e-12,0,2.04636307898909e-12
0,0,0,0,0,0
0,0,0,0,0,0
0.0278049591318048,0.0311400576891859,0,0.0195081635418302,0,0.0215699563020243
0,0,0,0,0,0
0,0,0.251107356285527,0,0,0
0,0,0,0,0,0
0.00999999999999275,0,0.00999999999982037,0,0.00999999999999284,0.0100000000000497
0,0,0,0,0,0
0,1.73472347597681e-18,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.0354294526735344,0,0.0286803934243606,0
0,0,1.51043413887386e-12,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.185269820373758,0.186302884391468,0.0464335221572161,0.190374349567699,0.0980666193294927,0.182577038696702
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000162988099149938,0,0.00028818677560899,0.000158681388647611,0.000233289240462226,0.000175452220903885
0,0,0,0,0,0
0.000361018639617112,0,0.000638333707973913,0.000351479275854458,0.0205167356669326,0.0103886266693021
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00999999999931788,0.010000000000069,0.210793099654934,0.0199999999986358,0,0.00999999999863576
0,0,0,0,0.0199999999979355,0
0,0,0,0,0,0
0,0,0,0,9.09494701772928e-13,0
0.0264481465998172,1.15952131744728,0,0.83424886027151,0,0.101644742954014
0,0,0,0,0,0
0.00999999999795364,0.00999999999875854,0.0199999999979536,0.0199999999979536,0.0199999999971578,0.00999999999864485
0,0,0,0,0.0214394537097505,0
0,0,-0,0,0,-0
0,0,0,0,0,0
0.000162988099149938,0,0.00028818677560899,0.000158681388647611,0.000233289240462226,0.000175452220903885
0,0,0,0,0,0
0,0,0,0,0,0
0.0184326751070776,0,0,0,0,1.13686837721616e-12
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.00999999999931742,0,0.02,0,0
0,0,0,0,0,0
0,0,0,0,0.00298738571477281,0.079790412443205
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.02,0,0,0,0,0.02
0,0,0,0,0,0
0,0,0,0,0,0
0.000898879366811907,0.00104849045919831,0.00158935006748358,0.000875127858391574,0.00128659016114918,0
0,0,0,0,0,0
0.0358182536589253,0,0.0199999999993177,0.00999999999863576,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.364046701900541,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0,0,6.82121026329696e-13,-0,-0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-0,-0,0,0,-0
0,0,0,0,0.0479230178801523,0
0,0.00999999999931788,0,0,0,0
-0,0,-0,0,0,0
0,0,0,0.000158681388647611,0,0
0,-0,-0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000162988099149938,0,0.00028818677560899,0.000158681388647611,0.000233289240462226,0
0,0,0,0,0,0
2.05546864251449e-12,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.71050543121376e-19,0.000190116131317167,5.42101086242752e-19,0,4.06575814682064e-19,0.000175452221813379
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00124953103107012,0,0,0,0.00124953103102107,0
0,-0,0,0,0,0
0,0,0,0,0,0
0,0,9.09494701772928e-13,0,0,0
0,0.0199999999993179,0,0,0.00999999999930867,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.02
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0199999999974898,0,0,0,0,0
0,0,0,0,0,0
0,0,0.00028818677560899,0,0.000233289240462226,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.0100000000011877,0,0
1.73472347597681e-18,0,1.73472347597681e-18,0,0,-0
0,0,0,0,0.0100000000001046,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1.13686837721616e-12
0,0,0,0,0,0
0,0,0,0,0,0
0,1.36424205265939e-12,0,0.0366357678927761,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.00999999999945089,0
0,0,0,0,0,6.82121026329696e-13
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0099999999991951,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.00999999999931788,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.00124953103084287,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.00999999999930878,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.00999999999930879,0,0,0,0
0,0,1.13686837721616e-12,0,2.27373675443232e-13,0
0,0,0,0,0,0
0.00999999999908141,0,0,0,0,0
0,0,0,0,0.00971766331077191,0.00136713947665805
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.01,0.00999999999862666,0
0,0,0,0,0,0
0.00999999999743295,0.00999999999862672,0,0,0,0
0,0,0.00999999999851165,0,0.00999999999862667,0.00999999999862667
0,0,0,0,0,0
0,0,0.02,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.01
0,0,0,0,0,0
0,0.00999814094264655,0,0.0100000000006821,0.0100000000009004,0.0100000000015916
0,0,0,0,0,0
0,0,0,0,0,0.00999999999910983
0,4.54747350886464e-13,0.00124953103152503,0,4.63795668537159e-14,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,2.27373675443232e-13,2.27373675443232e-13,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00016298809619408,0,0,0.000158681387283369,0.000233289235232632,0.000175452217948027
0,0,0.000288186771971011,0,0,0
1.59161572810262e-12,0,0,0,0,0
0,0.000829211247227443,0,0.000829211247227443,0,0.000829211247227443
0,0,0,0,0,0
0,0,0,0,0,0
0.0099999999991951,0,0,0,0.00999999999931054,0.00999999999936723
0,0.00594112907523976,0.00286017402201416,0,0.00114462604862095,0.0054828819032464
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-0,-0,0,-0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.00124953102845544
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.00914014476751392,0,0,0,0
0,0,0,0,0,0
0.000162988101651048,0.000190116132908783,0.000288186778110101,0.000158681391148721,0.000233289242963337,0.000175452223404995
-0.814940495749689,-0.950580652038362,-1.44093387804495,-0.793406943238054,-1.16644620231113,-0.877261104519424
0,0,0.444956833682423,0,1.18753297670521,0
0,0,0,0,0.448143349801622,0.0215964427530685
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,8.67361737988404e-19,0,0.00594132278441115
0,0,0,8.67361737988404e-19,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00999999999930879,0,0,0,0.00999999999930879,0.00136400409681987
0,0,0,0,0,0
0,0,0,0,0,0
0.00999999999996367,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.00564172383627268,0,0.00454966593276701,0,0
0.00454966775671554,0,0,0,0.00454966565910563,0.00564172398643866
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.157493091891261,0.183706524295138,0.278470799828639,0.153331578526606,0.225424089102114,0.1695369962191
0.0787465459456303,0.091853262147569,0.13923539991432,0.0766657892633032,0.112712044551057,0.0847684981095499
0.211205735701887,0.301874811095006,0.475702061051494,0.284370008293401,0.331317057250435,0.11847159998728
2.93739016490967,3.07829239950417,0,3.2162926883115,0,0.01
0.328099089457936,0.10599342207702,0.132468857658879,0.128614378233689,0.0445317000667522,0.0195949914210804
0,0,0,0,0,0
0,0,0,0,0,0
0.00999999999936563,0.00999999999982037,0.00999999999976353,0.00999999999987722,0.00999999999936563,0.00999999999993406
0,0,0,0,0,0
0,0,0,0,0.00141148191255225,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.00019426076173739,0.000303732119432518,0,0.000242452745825905,0.000177892172743462
1.79563688410175e-05,1.79563688301743e-05,1.79563688410175e-05,1.79563688407769e-05,1.79563688400552e-05,1.79563688404993e-05
0,0,0,0,0,0
0.00999999999964984,0,0.00999999999987722,0.01,0.00999999999930878,0.00999999999990564
0,0,0,0,0.0930216254024978,0
0.0658868841358336,0,0,0.0686748793474922,0.00999999999817192,0.128015094951148
0.0905012588935626,0.590612904686499,0.228982208759059,0.163127905840425,0.385811543490004,0.145165648912352
0.196368878957207,0.0985394911622824,0.108114397891799,0.0846333087882371,0.0750567071368387,0.099542597808479
0.27053127062695,0,0,0.178721985895244,0.242897760265689,0.176872675198078
0.0458081416030981,0.27420373703821,0.4871960739995,0.062757096874073,0.0299638699949041,0.0181408705212431
0,0,0,0,0,0
0,0,0.01,0,0,0
0,0,0,0,0,0
0.00999999999930878,0.0150000000001022,0.00999999999987722,0.01,0,0
0.364749893150347,0.382209067541217,1.58639060104319,0.368050399863464,0.481704186443319,0.265177816588415
2.28123424812891,2.29478182157107,1.56026740731524,2.5199479906903,2.6557495678484,2.20736678727443
6.82121026329696e-13,0,-0.0199999999998772,0,0,0
0,0,0.0199999999998772,6.82121026329696e-13,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0378567798500187,0.123290282541895,0.199358843766518,0.0455636683104248,0.0424596669549384,0.0563327449886342
0.154603888644119,0.112461724979256,-0.0520571775133961,0.12121911847088,0.0927112955949739,0.0938031809560289
0.0367647216753555,0.113290282544803,0.199358843769246,0.0442626993777547,0.0424596669576715,0.0563327449924995
0.0236132153057647,-0.0451554540283927,-0.138980899167521,0.00387307950311151,0.00387307914017312,0
0.00226064493520964,0.0126369107287544,0.00399715057769669,0.00220091086054236,0,0
0,0,0,0,0.00622872328687243,0.00243352230393688
0,0,0,0,0,0
0,0.01,0,0,0,0
0,0,0,0,0,0
0,0.00890146839052662,0,0,0,0
6.82121026329696e-13,0.129647945071559,0,0.010000000000673,0,0
0.0655892996601791,0.0455892996611762,0.0455892996632754,0.0127359316885587,0.131540006190021,0.0500718254753641
0,0,0.0100000000013634,0.00999999999999091,0,0
0,0,0,0,0,0.01
0.0100000000011846,0,0,0.0280818850754173,0,0
0.0617675119458334,0,0.189134910125608,0.036665188465193,0.00999999999896772,0.028601411353721
0,0,0,0.0383815855524031,0,0.0459170844135793
0,0,0.772275202448041,0.01,0,0
0,0,0.33127342969004,0,0,0
0.00999999999930878,0.024417419261562,0,0.01,0.0757660983416242,0
0,0,0.00999999999635293,0,0,0
0.00999999999658019,0,0,0,0,0.00999999999697821
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00999999999964984,0,0.00999999999987722,0.01,0.00999999999930878,0.00999999999990564
0,0.0383042243150181,0.0255892996607843,0.00273593168788565,0.0319033954656139,0
0.065589299659497,0.0344174192629952,0.00999999999976353,0.00999999999999091,0.0438627028760086,0.00999999999999091
0,0,0,0,0,0
0,0,0,0,0,0
0,0.47665769032355,0,0.0942792969185683,0.377761098319378,0.473231169093088
0.10562779311718,0.698113595641632,0.60828965106126,0.309081506082404,0.0438176400869679,0.164664948042936
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.01,0,0,0.01,0
0,0,0,0,0,0
0.01,0.01,0.01,0.01,0.01,0.01
-6.82121026329696e-13,-6.82121026329696e-13,0.00799273188517769,-6.82121026329696e-13,-6.82121026329696e-13,-6.82121026329696e-13
-0.00999999999999091,0.313412956639221,-0.00599679279341658,-0.0394949654150346,-0.00999999999888246,-0.00786128675499177
0,0,0,0,0,0
0.00999999999931788,0,0,0,0,0
